amount_inr,is_business_hours,hour_of_day,action_code,geo_code,label,action_name,geo_name,predicted_label,anomaly_score,risk_score_0_100
133.54,1,16,7,2,1,LOAN_STATUS_CHECK,"Delhi, DL",1,0.1935506319176339,10
4757.42,1,14,19,0,1,VIEW_RECORD,"Bangalore, KA",1,0.15405550703569304,21
244.76,1,16,7,0,1,LOAN_STATUS_CHECK,"Bangalore, KA",1,0.1790540718942727,14
5192.65,1,17,10,6,1,POSITION_VIEW,"Mumbai, MH",1,0.15920183128677218,19
25327.65,1,11,19,0,1,VIEW_RECORD,"Bangalore, KA",1,0.1314935615225008,27
5707.97,1,14,7,0,1,LOAN_STATUS_CHECK,"Bangalore, KA",1,0.2188414965083489,3
11820.23,1,11,13,0,1,SEND_EMAIL,"Bangalore, KA",1,0.1829250595125112,13
826.9,1,11,0,6,1,BOND_QUERY,"Mumbai, MH",1,0.12141552000431943,30
17523.66,1,15,18,0,1,UPDATE_RECORD,"Bangalore, KA",1,0.15323466291257304,21
25944.98,1,12,11,6,1,RATE_CHECK,"Mumbai, MH",1,0.1756084000801259,15
19801.92,1,12,19,2,1,VIEW_RECORD,"Delhi, DL",1,0.15145727658337188,22
14983.77,1,15,18,2,1,UPDATE_RECORD,"Delhi, DL",1,0.1679081880567478,17
2068.48,1,9,6,6,1,DOMESTIC_TRANSFER,"Mumbai, MH",1,0.16120373282375589,19
15.45,1,11,13,2,1,SEND_EMAIL,"Delhi, DL",1,0.17802137520615208,14
83121.62,1,11,11,2,1,RATE_CHECK,"Delhi, DL",1,0.07111047300246465,43
23940.08,1,12,10,0,1,POSITION_VIEW,"Bangalore, KA",1,0.19922889386754788,8
79621.65,1,10,19,2,1,VIEW_RECORD,"Delhi, DL",1,0.03927644139944508,52
7945.2,1,9,7,6,1,LOAN_STATUS_CHECK,"Mumbai, MH",1,0.16244188374332552,19
19024.76,1,12,13,0,1,SEND_EMAIL,"Bangalore, KA",1,0.17756354392725965,14
32931.98,1,12,4,6,1,CUSTOMER_SEARCH,"Mumbai, MH",1,0.1471486749168301,23
558.83,1,15,0,2,1,BOND_QUERY,"Delhi, DL",1,0.15200329345928132,21
4694.54,1,10,13,6,1,SEND_EMAIL,"Mumbai, MH",1,0.15718362671281955,20
6368.23,1,16,4,6,1,CUSTOMER_SEARCH,"Mumbai, MH",1,0.15982578707988543,19
37777.82,1,14,8,2,1,LOGIN_SUCCESS,"Delhi, DL",1,0.1807758549139326,14
8312.03,1,12,19,2,1,VIEW_RECORD,"Delhi, DL",1,0.1571847345863937,20
47468.18,1,16,0,6,1,BOND_QUERY,"Mumbai, MH",1,0.05913311402016819,47
4752.4,1,13,8,6,1,LOGIN_SUCCESS,"Mumbai, MH",1,0.2023000467552113,8
20168.33,1,17,18,6,1,UPDATE_RECORD,"Mumbai, MH",1,0.0955037884799782,37
232.28,1,15,7,6,1,LOAN_STATUS_CHECK,"Mumbai, MH",1,0.18107115849310434,13
5391.25,1,14,8,2,1,LOGIN_SUCCESS,"Delhi, DL",1,0.2234842024648293,2
978.33,1,12,11,2,1,RATE_CHECK,"Delhi, DL",1,0.20147936889490325,8
41226.78,1,16,4,2,1,CUSTOMER_SEARCH,"Delhi, DL",1,0.13742229008404755,25
3439.61,1,13,7,0,1,LOAN_STATUS_CHECK,"Bangalore, KA",1,0.21508150310028146,4
15308.81,1,9,4,2,1,CUSTOMER_SEARCH,"Delhi, DL",1,0.17993191949811427,14
488.82,1,17,4,2,1,CUSTOMER_SEARCH,"Delhi, DL",1,0.1579608281367041,20
67.38,1,11,5,6,1,DISBURSEMENT_VIEW,"Mumbai, MH",1,0.173006261025769,16
1542.24,1,16,0,2,1,BOND_QUERY,"Delhi, DL",1,0.15103925772419058,22
16013.23,1,17,7,2,1,LOAN_STATUS_CHECK,"Delhi, DL",1,0.17938167747872902,14
2661.81,1,16,18,0,1,UPDATE_RECORD,"Bangalore, KA",1,0.1401280373516997,25
7543.01,1,10,8,0,1,LOGIN_SUCCESS,"Bangalore, KA",1,0.206621096889052,6
8374.62,1,15,7,6,1,LOAN_STATUS_CHECK,"Mumbai, MH",1,0.19607040162607514,9
4439.89,1,15,5,0,1,DISBURSEMENT_VIEW,"Bangalore, KA",1,0.2028282789166201,7
7897.85,1,17,8,2,1,LOGIN_SUCCESS,"Delhi, DL",1,0.18286907911387318,13
14471.79,1,15,19,2,1,VIEW_RECORD,"Delhi, DL",1,0.15631685821882957,20
9223.87,1,11,19,2,1,VIEW_RECORD,"Delhi, DL",1,0.15449133070710686,21
3031.7,1,15,11,6,1,RATE_CHECK,"Mumbai, MH",1,0.1804615128819203,14
3220.19,1,16,8,0,1,LOGIN_SUCCESS,"Bangalore, KA",1,0.19645307466792244,9
17126.99,1,15,18,6,1,UPDATE_RECORD,"Mumbai, MH",1,0.12889506295723285,28
6405.64,1,16,10,0,1,POSITION_VIEW,"Bangalore, KA",1,0.1971244004626007,9
4408.06,1,14,0,2,1,BOND_QUERY,"Delhi, DL",1,0.167167633270484,17
32927.38,1,17,0,0,1,BOND_QUERY,"Bangalore, KA",1,0.07849823645024112,41
18905.66,1,9,6,0,1,DOMESTIC_TRANSFER,"Bangalore, KA",1,0.1730581658250065,16
5287.69,1,10,4,2,1,CUSTOMER_SEARCH,"Delhi, DL",1,0.19908195528502176,9
17336.82,1,11,0,0,1,BOND_QUERY,"Bangalore, KA",1,0.13801105472841574,25
97.64,1,14,11,0,1,RATE_CHECK,"Bangalore, KA",1,0.1857054150258407,12
61262.01,1,17,18,0,1,UPDATE_RECORD,"Bangalore, KA",1,0.031689011305991444,54
4269.91,1,13,5,2,1,DISBURSEMENT_VIEW,"Delhi, DL",1,0.218971343400649,3
40374.03,1,14,19,6,1,VIEW_RECORD,"Mumbai, MH",1,0.08186868557294913,40
9293.06,1,11,13,2,1,SEND_EMAIL,"Delhi, DL",1,0.19551702579501745,9
6617.91,1,17,13,6,1,SEND_EMAIL,"Mumbai, MH",1,0.13868851758230483,25
2749.52,1,10,19,2,1,VIEW_RECORD,"Delhi, DL",1,0.13523996506057068,26
1199824.47,0,21,12,1,-1,RATE_MANIPULATION_QUERY,"Beijing, CN",-1,-0.07722515616853742,84
4907.16,1,17,19,0,1,VIEW_RECORD,"Bangalore, KA",1,0.10620189585341622,34
4002.5,1,14,11,2,1,RATE_CHECK,"Delhi, DL",1,0.21167270012046024,5
12777.47,1,12,10,2,1,POSITION_VIEW,"Delhi, DL",1,0.22034058235599702,3
2040.41,1,13,8,6,1,LOGIN_SUCCESS,"Mumbai, MH",1,0.1957122708368194,9
12959.45,1,13,0,6,1,BOND_QUERY,"Mumbai, MH",1,0.13239523376682283,27
247.69,1,16,0,2,1,BOND_QUERY,"Delhi, DL",1,0.14226493931236522,24
7921.94,1,10,8,2,1,LOGIN_SUCCESS,"Delhi, DL",1,0.21166226003718386,5
7208.71,1,10,0,0,1,BOND_QUERY,"Bangalore, KA",1,0.14081097468657505,24
6223.03,1,14,8,2,1,LOGIN_SUCCESS,"Delhi, DL",1,0.2234530417577299,2
16196.97,1,10,4,6,1,CUSTOMER_SEARCH,"Mumbai, MH",1,0.1625744914645761,18
5308.74,1,10,11,2,1,RATE_CHECK,"Delhi, DL",1,0.2010948499151491,8
2732.52,1,12,7,0,1,LOAN_STATUS_CHECK,"Bangalore, KA",1,0.2122630498157851,5
7704.71,1,12,10,2,1,POSITION_VIEW,"Delhi, DL",1,0.22053547774733656,3
41401.26,1,12,18,0,1,UPDATE_RECORD,"Bangalore, KA",1,0.1077040724138777,33
4720.76,1,14,4,0,1,CUSTOMER_SEARCH,"Bangalore, KA",1,0.1976950499868675,9
0.82,0,2,12,3,-1,RATE_MANIPULATION_QUERY,"Dubai, UAE",-1,-0.03589960454698504,73
21170.63,1,17,11,2,1,RATE_CHECK,"Delhi, DL",1,0.16680560268095057,17
7069.14,1,16,5,0,1,DISBURSEMENT_VIEW,"Bangalore, KA",1,0.18900171693744156,11
15573.82,1,16,4,0,1,CUSTOMER_SEARCH,"Bangalore, KA",1,0.172100743120913,16
4054894.61,0,6,2,1,-1,BULK_LOAN_EXPORT,"Beijing, CN",-1,-0.11295388152425723,94
7504.8,1,15,10,2,1,POSITION_VIEW,"Delhi, DL",1,0.21664290239666611,4
11537.17,1,11,4,0,1,CUSTOMER_SEARCH,"Bangalore, KA",1,0.19510301444978673,10
37289.69,1,9,0,2,1,BOND_QUERY,"Delhi, DL",1,0.09105916620411436,38
12556.4,1,9,10,2,1,POSITION_VIEW,"Delhi, DL",1,0.19414150091935,10
26369.96,1,15,18,6,1,UPDATE_RECORD,"Mumbai, MH",1,0.11419322664465914,32
10902.81,1,12,10,6,1,POSITION_VIEW,"Mumbai, MH",1,0.1967369014334308,9
5425.23,1,12,7,2,1,LOAN_STATUS_CHECK,"Delhi, DL",1,0.22304552788972315,2
7432.38,1,9,13,0,1,SEND_EMAIL,"Bangalore, KA",1,0.15028896129132369,22
5368.42,1,17,11,6,1,RATE_CHECK,"Mumbai, MH",1,0.15683942358044467,20
20134.05,1,9,4,6,1,CUSTOMER_SEARCH,"Mumbai, MH",1,0.13893030666149198,25
14136.97,1,11,10,2,1,POSITION_VIEW,"Delhi, DL",1,0.21808016528209717,3
41471.62,1,13,19,2,1,VIEW_RECORD,"Delhi, DL",1,0.10951499178562885,33
19864.12,1,14,4,0,1,CUSTOMER_SEARCH,"Bangalore, KA",1,0.18930249364027674,11
3519.34,1,13,19,6,1,VIEW_RECORD,"Mumbai, MH",1,0.12813040404604648,28
8962.21,1,15,7,2,1,LOAN_STATUS_CHECK,"Delhi, DL",1,0.2219744595050247,2
0.16,0,3,16,4,-1,UNAUTHORIZED_DISBURSEMENT,"Lagos, NG",-1,-0.026366566669834723,70
7497.06,1,9,7,2,1,LOAN_STATUS_CHECK,"Delhi, DL",1,0.19901281960763062,9
29254.18,1,17,13,2,1,SEND_EMAIL,"Delhi, DL",1,0.13478707209048246,26
0.77,0,3,16,1,-1,UNAUTHORIZED_DISBURSEMENT,"Beijing, CN",-1,-0.03577744904489688,73
11013.75,1,15,4,0,1,CUSTOMER_SEARCH,"Bangalore, KA",1,0.1927888986092572,10
16347.81,1,9,6,2,1,DOMESTIC_TRANSFER,"Delhi, DL",1,0.1921868320365686,10
26350.3,1,12,7,2,1,LOAN_STATUS_CHECK,"Delhi, DL",1,0.20104094225601754,8
21232.09,1,13,19,2,1,VIEW_RECORD,"Delhi, DL",1,0.15002442459344062,22
21344.7,1,12,7,0,1,LOAN_STATUS_CHECK,"Bangalore, KA",1,0.2073484234992678,6
483.55,1,15,0,0,1,BOND_QUERY,"Bangalore, KA",1,0.1279945435897788,28
1622.07,1,9,10,6,1,POSITION_VIEW,"Mumbai, MH",1,0.15109764478220045,22
12966.79,1,15,13,6,1,SEND_EMAIL,"Mumbai, MH",1,0.16532439526420833,18
948.87,1,10,7,6,1,LOAN_STATUS_CHECK,"Mumbai, MH",1,0.17275288493661745,16
2032.17,1,10,18,6,1,UPDATE_RECORD,"Mumbai, MH",1,0.11583750555687411,31
9714.35,1,11,11,0,1,RATE_CHECK,"Bangalore, KA",1,0.2061432315472479,7
21171.94,1,11,19,2,1,VIEW_RECORD,"Delhi, DL",1,0.1420726155773528,24
4803.94,1,11,19,6,1,VIEW_RECORD,"Mumbai, MH",1,0.11616134550735813,31
23690.59,1,10,6,2,1,DOMESTIC_TRANSFER,"Delhi, DL",1,0.19699946533897422,9
2896.94,1,16,10,6,1,POSITION_VIEW,"Mumbai, MH",1,0.1762035210523395,15
14858.73,1,10,7,6,1,LOAN_STATUS_CHECK,"Mumbai, MH",1,0.18398232175833756,13
55148.69,1,13,18,2,1,UPDATE_RECORD,"Delhi, DL",1,0.08771519539531392,39
25510.94,1,9,5,2,1,DISBURSEMENT_VIEW,"Delhi, DL",1,0.16804014439038767,17
51020.66,1,9,13,0,1,SEND_EMAIL,"Bangalore, KA",1,0.0749339177658892,42
13329.93,1,14,8,2,1,LOGIN_SUCCESS,"Delhi, DL",1,0.22346916987784549,2
46047.86,1,15,13,6,1,SEND_EMAIL,"Mumbai, MH",1,0.10326870371359087,35
9140.05,1,16,11,0,1,RATE_CHECK,"Bangalore, KA",1,0.19120006996631356,11
959.22,1,17,4,2,1,CUSTOMER_SEARCH,"Delhi, DL",1,0.1618227128048061,19
19268.5,1,12,13,2,1,SEND_EMAIL,"Delhi, DL",1,0.18533981841519725,12
5742.57,1,9,6,2,1,DOMESTIC_TRANSFER,"Delhi, DL",1,0.19835408263585036,9
35400.38,1,17,19,2,1,VIEW_RECORD,"Delhi, DL",1,0.08225375950475389,40
23.79,1,13,19,0,1,VIEW_RECORD,"Bangalore, KA",1,0.12506881336351627,29
12022.03,1,9,6,0,1,DOMESTIC_TRANSFER,"Bangalore, KA",1,0.17789440889893104,14
26037.31,1,17,0,2,1,BOND_QUERY,"Delhi, DL",1,0.11414370177853506,32
5607.3,1,9,8,0,1,LOGIN_SUCCESS,"Bangalore, KA",1,0.1808763849638288,13
0.86,0,23,14,1,-1,SEND_LARGE_ATTACHMENT_EXTERNAL,"Beijing, CN",-1,-0.04334796906484073,75
8001.61,1,14,6,6,1,DOMESTIC_TRANSFER,"Mumbai, MH",1,0.1960184638805308,9
20487.09,1,12,10,6,1,POSITION_VIEW,"Mumbai, MH",1,0.18824089300579072,11
57435.57,1,14,19,6,1,VIEW_RECORD,"Mumbai, MH",1,0.05021881251533944,49
0.38,0,6,1,3,-1,BULK_EXPORT,"Dubai, UAE",-1,-0.029215225849884008,71
6027.09,1,11,0,2,1,BOND_QUERY,"Delhi, DL",1,0.16913975649188256,17
20937.57,1,12,13,6,1,SEND_EMAIL,"Mumbai, MH",1,0.16432892973542546,18
24825.11,1,9,5,2,1,DISBURSEMENT_VIEW,"Delhi, DL",1,0.1679845567842112,17
1770.18,1,17,7,0,1,LOAN_STATUS_CHECK,"Bangalore, KA",1,0.163868268098883,18
10219.55,1,13,10,2,1,POSITION_VIEW,"Delhi, DL",1,0.22292743655398695,2
292.75,1,13,0,2,1,BOND_QUERY,"Delhi, DL",1,0.15810686422592607,20
35034.08,1,11,8,6,1,LOGIN_SUCCESS,"Mumbai, MH",1,0.16340163617993603,18
4996.14,1,17,4,2,1,CUSTOMER_SEARCH,"Delhi, DL",1,0.17173976941510077,16
9246.05,1,9,5,2,1,DISBURSEMENT_VIEW,"Delhi, DL",1,0.19648997105903632,9
8984.5,1,15,0,6,1,BOND_QUERY,"Mumbai, MH",1,0.12307079320208292,29
5388.95,1,17,5,6,1,DISBURSEMENT_VIEW,"Mumbai, MH",1,0.1525838123459834,21
3114.67,1,11,4,6,1,CUSTOMER_SEARCH,"Mumbai, MH",1,0.17234754245519035,16
11744.12,1,15,6,2,1,DOMESTIC_TRANSFER,"Delhi, DL",1,0.21958429198672197,3
31183.62,1,17,4,6,1,CUSTOMER_SEARCH,"Mumbai, MH",1,0.10878535882695417,33
1311051.43,0,22,17,3,-1,UNAUTHORIZED_TRADE,"Dubai, UAE",-1,-0.08413583150917692,86
14131.62,1,13,4,2,1,CUSTOMER_SEARCH,"Delhi, DL",1,0.20822209320319301,6
15759.95,1,10,0,0,1,BOND_QUERY,"Bangalore, KA",1,0.13183672785675404,27
1126.49,1,16,7,6,1,LOAN_STATUS_CHECK,"Mumbai, MH",1,0.17386643512342442,15
7521.58,1,12,8,0,1,LOGIN_SUCCESS,"Bangalore, KA",1,0.21841907132612176,3
1498.18,1,13,8,0,1,LOGIN_SUCCESS,"Bangalore, KA",1,0.20741622760801615,6
1820.51,1,10,11,0,1,RATE_CHECK,"Bangalore, KA",1,0.18739259928760083,12
0.36,0,23,2,1,-1,BULK_LOAN_EXPORT,"Beijing, CN",-1,-0.03916233969415228,73
8648.52,1,16,10,6,1,POSITION_VIEW,"Mumbai, MH",1,0.18264928569823358,13
4775.23,1,11,19,0,1,VIEW_RECORD,"Bangalore, KA",1,0.1423752259920224,24
2643.68,1,9,11,6,1,RATE_CHECK,"Mumbai, MH",1,0.1481029004776156,22
544.09,1,15,4,0,1,CUSTOMER_SEARCH,"Bangalore, KA",1,0.17503902392265203,15
3101.17,1,9,13,6,1,SEND_EMAIL,"Mumbai, MH",1,0.13890448251198811,25
29365.45,1,15,0,6,1,BOND_QUERY,"Mumbai, MH",1,0.09736182944289495,36
25211.29,1,10,0,6,1,BOND_QUERY,"Mumbai, MH",1,0.10833428115231702,33
9594.54,1,9,13,2,1,SEND_EMAIL,"Delhi, DL",1,0.1716000160063375,16
24014.1,1,17,10,0,1,POSITION_VIEW,"Bangalore, KA",1,0.15264435080557015,21
3503.17,1,17,4,2,1,CUSTOMER_SEARCH,"Delhi, DL",1,0.16943950613344555,17
2683.56,1,11,8,6,1,LOGIN_SUCCESS,"Mumbai, MH",1,0.18982832245749115,11
31676.86,1,11,8,2,1,LOGIN_SUCCESS,"Delhi, DL",1,0.18441033135812862,13
4196.98,1,10,11,2,1,RATE_CHECK,"Delhi, DL",1,0.20066109431446044,8
12926.8,1,16,10,6,1,POSITION_VIEW,"Mumbai, MH",1,0.18174581173333626,13
4048.97,1,9,7,2,1,LOAN_STATUS_CHECK,"Delhi, DL",1,0.19836778628592572,9
14771.98,1,12,10,2,1,POSITION_VIEW,"Delhi, DL",1,0.21980390029408614,3
2215.38,1,14,5,0,1,DISBURSEMENT_VIEW,"Bangalore, KA",1,0.2031066572493776,7
36765.63,1,17,18,0,1,UPDATE_RECORD,"Bangalore, KA",1,0.07870856427045003,41
5195.02,1,11,19,2,1,VIEW_RECORD,"Delhi, DL",1,0.15080372833162192,22
6255.87,1,12,10,2,1,POSITION_VIEW,"Delhi, DL",1,0.22014272694643972,3
2818.29,1,17,7,6,1,LOAN_STATUS_CHECK,"Mumbai, MH",1,0.15868625143475057,20
27193.97,1,16,13,6,1,SEND_EMAIL,"Mumbai, MH",1,0.13334353511223807,26
11237.07,1,16,8,0,1,LOGIN_SUCCESS,"Bangalore, KA",1,0.20174814292504734,8
64832.73,1,10,0,0,1,BOND_QUERY,"Bangalore, KA",1,0.0404202520409187,52
27611.88,1,16,10,2,1,POSITION_VIEW,"Delhi, DL",1,0.1833191391019649,13
1366163.45,0,1,16,5,-1,UNAUTHORIZED_DISBURSEMENT,"Moscow, RU",-1,-0.07847248011528873,84
7046.51,1,15,18,6,1,UPDATE_RECORD,"Mumbai, MH",1,0.1351990988454903,26
7725.68,1,17,13,0,1,SEND_EMAIL,"Bangalore, KA",1,0.1428093436987089,24
4899.01,1,12,7,6,1,LOAN_STATUS_CHECK,"Mumbai, MH",1,0.20021356267345408,8
32124.03,1,10,8,6,1,LOGIN_SUCCESS,"Mumbai, MH",1,0.1614781070484969,19
7081.57,1,9,7,6,1,LOAN_STATUS_CHECK,"Mumbai, MH",1,0.16233234515032624,19
10322.88,1,12,8,6,1,LOGIN_SUCCESS,"Mumbai, MH",1,0.2034682963795102,7
7408.92,1,12,19,0,1,VIEW_RECORD,"Bangalore, KA",1,0.14594576683120886,23
3390471.01,0,23,15,4,-1,UNAUTHORIZED_API_CALL,"Lagos, NG",-1,-0.1053838956192773,92
4823.12,1,9,8,0,1,LOGIN_SUCCESS,"Bangalore, KA",1,0.18023319721050407,14
49175.49,1,10,5,6,1,DISBURSEMENT_VIEW,"Mumbai, MH",1,0.11045739755878758,33
39957.39,1,10,8,2,1,LOGIN_SUCCESS,"Delhi, DL",1,0.16584995555506,18
26012.53,1,12,11,0,1,RATE_CHECK,"Bangalore, KA",1,0.18496263186407885,12
1264.96,1,13,5,6,1,DISBURSEMENT_VIEW,"Mumbai, MH",1,0.18296551731879873,13
9073.01,1,12,0,0,1,BOND_QUERY,"Bangalore, KA",1,0.15536995044092194,20
6298.85,1,14,10,6,1,POSITION_VIEW,"Mumbai, MH",1,0.19323691660284154,10
17476.59,1,12,6,0,1,DOMESTIC_TRANSFER,"Bangalore, KA",1,0.21056989630465162,5
4913.93,1,12,4,6,1,CUSTOMER_SEARCH,"Mumbai, MH",1,0.17756902564456162,14
19675.43,1,12,5,2,1,DISBURSEMENT_VIEW,"Delhi, DL",1,0.21177162677497313,5
15900.72,1,12,19,2,1,VIEW_RECORD,"Delhi, DL",1,0.15722642836038758,20
17530.52,1,10,4,6,1,CUSTOMER_SEARCH,"Mumbai, MH",1,0.16312085098523127,18
31304.11,1,10,19,0,1,VIEW_RECORD,"Bangalore, KA",1,0.10397548010038238,34
2748.44,1,17,11,2,1,RATE_CHECK,"Delhi, DL",1,0.17370296238646216,15
2901.18,1,13,11,6,1,RATE_CHECK,"Mumbai, MH",1,0.19277794712364393,10
14591.43,1,15,13,6,1,SEND_EMAIL,"Mumbai, MH",1,0.16434172430869104,18
3195.61,1,12,18,2,1,UPDATE_RECORD,"Delhi, DL",1,0.16216736342137417,19
24939.76,1,15,6,0,1,DOMESTIC_TRANSFER,"Bangalore, KA",1,0.19256698686464374,10
864.12,1,17,10,0,1,POSITION_VIEW,"Bangalore, KA",1,0.1559547933445749,20
3009.06,1,15,19,2,1,VIEW_RECORD,"Delhi, DL",1,0.15070873202854185,22
15255.02,1,17,4,6,1,CUSTOMER_SEARCH,"Mumbai, MH",1,0.13541806794982925,26
4819.42,1,11,8,2,1,LOGIN_SUCCESS,"Delhi, DL",1,0.2196404789224488,3
113080.02,1,15,18,2,1,UPDATE_RECORD,"Delhi, DL",1,0.02607918135596765,56
8731.45,1,11,13,6,1,SEND_EMAIL,"Mumbai, MH",1,0.16947245383981668,17
16959.11,1,17,18,6,1,UPDATE_RECORD,"Mumbai, MH",1,0.09807776877127905,36
21206.82,1,13,8,6,1,LOGIN_SUCCESS,"Mumbai, MH",1,0.1955991576769497,9
8190.58,1,14,18,6,1,UPDATE_RECORD,"Mumbai, MH",1,0.14186195375558786,24
38362.04,1,16,13,6,1,SEND_EMAIL,"Mumbai, MH",1,0.1059423450254583,34
1654.3,1,13,13,6,1,SEND_EMAIL,"Mumbai, MH",1,0.16843408710927915,17
6952.53,1,17,8,2,1,LOGIN_SUCCESS,"Delhi, DL",1,0.1871497066589446,12
8581.07,1,9,7,0,1,LOAN_STATUS_CHECK,"Bangalore, KA",1,0.18295322225006372,13
18858.64,1,12,8,6,1,LOGIN_SUCCESS,"Mumbai, MH",1,0.19809988905355047,9
374.69,1,10,7,2,1,LOAN_STATUS_CHECK,"Delhi, DL",1,0.19871626742109533,9
8006.73,1,12,8,0,1,LOGIN_SUCCESS,"Bangalore, KA",1,0.2185126754309853,3
51618.0,1,10,8,2,1,LOGIN_SUCCESS,"Delhi, DL",1,0.13496913675546185,26
215.91,1,11,4,0,1,CUSTOMER_SEARCH,"Bangalore, KA",1,0.17917379130540878,14
0.95,0,3,1,1,-1,BULK_EXPORT,"Beijing, CN",-1,-0.049791735393970527,76
5682.17,1,11,13,2,1,SEND_EMAIL,"Delhi, DL",1,0.19577036418580723,9
5517.11,1,14,10,0,1,POSITION_VIEW,"Bangalore, KA",1,0.21336594991120184,5
22364.82,1,16,6,2,1,DOMESTIC_TRANSFER,"Delhi, DL",1,0.19501410877079867,10
15538.92,1,9,11,0,1,RATE_CHECK,"Bangalore, KA",1,0.16322712715835924,18
12203.36,1,11,6,6,1,DOMESTIC_TRANSFER,"Mumbai, MH",1,0.1955884108521171,9
55195.73,1,12,8,6,1,LOGIN_SUCCESS,"Mumbai, MH",1,0.11693701834961878,31
20323.24,1,11,5,2,1,DISBURSEMENT_VIEW,"Delhi, DL",1,0.20595123907609958,7
9879.78,1,13,7,2,1,LOAN_STATUS_CHECK,"Delhi, DL",1,0.22837917421278503,1
3674.68,1,9,8,6,1,LOGIN_SUCCESS,"Mumbai, MH",1,0.162229143171498,19
8475.29,1,13,7,2,1,LOAN_STATUS_CHECK,"Delhi, DL",1,0.22671284406128905,1
40242.03,1,11,19,6,1,VIEW_RECORD,"Mumbai, MH",1,0.07648764474639025,42
40444.0,1,10,19,2,1,VIEW_RECORD,"Delhi, DL",1,0.0980900354214378,36
5124.28,1,14,11,6,1,RATE_CHECK,"Mumbai, MH",1,0.1919150240255933,10
2397.75,1,12,0,0,1,BOND_QUERY,"Bangalore, KA",1,0.14800735466374276,22
9002.14,1,14,19,6,1,VIEW_RECORD,"Mumbai, MH",1,0.13395615021744145,26
8660.02,1,11,7,2,1,LOAN_STATUS_CHECK,"Delhi, DL",1,0.22128762341369518,2
6695.84,1,15,5,6,1,DISBURSEMENT_VIEW,"Mumbai, MH",1,0.18236067785506727,13
46946.36,1,13,0,6,1,BOND_QUERY,"Mumbai, MH",1,0.07607582601067542,42
8974.49,1,15,8,6,1,LOGIN_SUCCESS,"Mumbai, MH",1,0.19457661304416896,10
1622.71,1,10,11,6,1,RATE_CHECK,"Mumbai, MH",1,0.16327470352025014,18
46003.86,1,10,7,6,1,LOAN_STATUS_CHECK,"Mumbai, MH",1,0.12789739767405217,28
6897.2,1,9,13,6,1,SEND_EMAIL,"Mumbai, MH",1,0.13954573731043096,25
3092.63,1,17,19,0,1,VIEW_RECORD,"Bangalore, KA",1,0.10339807510491517,35
35109.37,1,16,10,6,1,POSITION_VIEW,"Mumbai, MH",1,0.13761914080232535,25
41088.99,1,10,8,0,1,LOGIN_SUCCESS,"Bangalore, KA",1,0.1535553845909372,21
33226.44,1,14,11,6,1,RATE_CHECK,"Mumbai, MH",1,0.15940160577357804,19
339.0,1,17,8,2,1,LOGIN_SUCCESS,"Delhi, DL",1,0.17082075674487163,16
276.66,1,11,10,0,1,POSITION_VIEW,"Bangalore, KA",1,0.18842500267903128,11
26155.74,1,14,18,0,1,UPDATE_RECORD,"Bangalore, KA",1,0.1418388053368288,24
65237.43,1,14,18,0,1,UPDATE_RECORD,"Bangalore, KA",1,0.058951774655454425,47
5028.75,1,11,8,6,1,LOGIN_SUCCESS,"Mumbai, MH",1,0.19246990645019846,10
8681.35,1,16,13,2,1,SEND_EMAIL,"Delhi, DL",1,0.18287231564048945,13
2578.67,1,9,19,2,1,VIEW_RECORD,"Delhi, DL",1,0.12020630902038787,30
50913.99,1,10,7,6,1,LOAN_STATUS_CHECK,"Mumbai, MH",1,0.11887548255694136,30
15331.78,1,10,18,0,1,UPDATE_RECORD,"Bangalore, KA",1,0.1415843385606158,24
13420.71,1,14,11,0,1,RATE_CHECK,"Bangalore, KA",1,0.20631473564441005,7
13782.88,1,15,0,0,1,BOND_QUERY,"Bangalore, KA",1,0.14249509439023533,24
913.87,1,17,4,6,1,CUSTOMER_SEARCH,"Mumbai, MH",1,0.13193641455817862,27
3471.21,1,17,7,2,1,LOAN_STATUS_CHECK,"Delhi, DL",1,0.18728627231735717,12
0.77,0,23,3,3,-1,BULK_POSITION_EXPORT,"Dubai, UAE",-1,-0.04194241567024737,74
1124.06,1,11,6,6,1,DOMESTIC_TRANSFER,"Mumbai, MH",1,0.18289531221859145,13
20810.07,1,14,19,0,1,VIEW_RECORD,"Bangalore, KA",1,0.14843809759533166,22
57899.6,1,10,8,0,1,LOGIN_SUCCESS,"Bangalore, KA",1,0.10848213803621731,33
7679.88,1,16,18,2,1,UPDATE_RECORD,"Delhi, DL",1,0.1550119640558827,21
9130.01,1,10,8,2,1,LOGIN_SUCCESS,"Delhi, DL",1,0.2135827789445765,5
21111.94,1,12,7,6,1,LOAN_STATUS_CHECK,"Mumbai, MH",1,0.19349925896799186,10
4517.55,1,15,5,0,1,DISBURSEMENT_VIEW,"Bangalore, KA",1,0.20309930590143782,7
379.32,1,10,5,0,1,DISBURSEMENT_VIEW,"Bangalore, KA",1,0.1817800931130224,13
867.84,1,10,11,2,1,RATE_CHECK,"Delhi, DL",1,0.18998731646854994,11
1584.5,1,17,5,2,1,DISBURSEMENT_VIEW,"Delhi, DL",1,0.18052986243589836,14
69394.21,1,15,5,2,1,DISBURSEMENT_VIEW,"Delhi, DL",1,0.08359991489639185,40
